unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount,index
1.60E+12,9/14/2020 0:00,BTC/USDT,10332.84,10750,10212.34,10671.77,67059.29136,706175591.4,828957,1126
1.60E+12,9/13/2020 0:00,BTC/USDT,10440.67,10580.11,10200,10332.83,43837.60987,455338605.3,692439,1125
1.60E+12,9/12/2020 0:00,BTC/USDT,10387.89,10477.97,10269.25,10440.92,35379.1531,366912671.4,577724,1124
1.60E+12,9/11/2020 0:00,BTC/USDT,10336.86,10397.6,10200,10387.89,43830.25447,451241002.7,637869,1123
1.60E+12,9/10/2020 0:00,BTC/USDT,10219.29,10483.35,10070.83,10336.87,58253.75375,602390078.5,851877,1122
1.60E+12,9/9/2020 0:00,BTC/USDT,10126.66,10343,9981.01,10219.2,49347.11378,503082625.2,755560,1121
1.60E+12,9/8/2020 0:00,BTC/USDT,10373.45,10438,9850,10126.65,73491.87842,742947902,1048125,1120
1.60E+12,9/7/2020 0:00,BTC/USDT,10255.89,10410.75,9875,10373.44,62620.23068,634278537.8,927363,1119
1.60E+12,9/6/2020 0:00,BTC/USDT,10166.69,10347.14,9994.86,10256.2,56368.78882,574903000.2,1053192,1118
1.60E+12,9/5/2020 0:00,BTC/USDT,10446.25,10565.68,9825,10166.69,90001.60557,917578408.9,1476782,1117
1.60E+12,9/4/2020 0:00,BTC/USDT,10138.29,10627.05,9875.5,10446.25,92733.59911,959925718.4,1434860,1116
1.60E+12,9/3/2020 0:00,BTC/USDT,11388.54,11462.6,9960.8,10140.85,121950.106,1325106403,1611610,1115
1.60E+12,9/2/2020 0:00,BTC/USDT,11921.97,11954.57,11160.1,11388.54,87221.8456,1005391012,1373524,1114
1.60E+12,9/1/2020 0:00,BTC/USDT,11649.51,12050.85,11515,11921.97,78148.19367,928047313.5,1321492,1113
1.60E+12,8/31/2020 0:00,BTC/USDT,11711.17,11800.77,11570,11649.51,55353.61774,646723855.6,822062,1112
1.60E+12,8/30/2020 0:00,BTC/USDT,11465.84,11719,11458,11711.16,43177.87905,501375342.9,756541,1111
1.60E+12,8/29/2020 0:00,BTC/USDT,11526.9,11580.02,11417.04,11465.84,32973.7992,379228275.3,611834,1110
1.60E+12,8/28/2020 0:00,BTC/USDT,11330.38,11542.65,11276.89,11526.91,45953.90837,525606229.7,719985,1109
1.60E+12,8/27/2020 0:00,BTC/USDT,11461.42,11592.2,11125,11330.38,63246.03638,717474981.7,959270,1108
1.60E+12,8/26/2020 0:00,BTC/USDT,11318.42,11539.32,11244,11461.43,53998.23123,615452790,862654,1107
1.60E+12,8/25/2020 0:00,BTC/USDT,11748.19,11767.85,11117.64,11318.42,69590.92327,797034671.6,996668,1106
1.60E+12,8/24/2020 0:00,BTC/USDT,11648.12,11824.9,11585.09,11748.2,46212.39187,542298951.5,656584,1105
1.60E+12,8/23/2020 0:00,BTC/USDT,11663.51,11718.07,11514.13,11648.13,37900.00469,440406018.7,627352,1104
1.60E+12,8/22/2020 0:00,BTC/USDT,11531.23,11686,11376.81,11662.96,43678.70165,504305451.4,809328,1103
1.60E+12,8/21/2020 0:00,BTC/USDT,11853.54,11878,11485.81,11531.34,64448.30614,755451999.7,1189668,1102
1.60E+12,8/20/2020 0:00,BTC/USDT,11754.38,11888,11668,11853.55,46085.25435,543576025,798027,1101
1.60E+12,8/19/2020 0:00,BTC/USDT,11945.1,12020.08,11561,11754.59,73940.16961,870612801.5,1258060,1100
1.60E+12,8/18/2020 0:00,BTC/USDT,12281.15,12387.77,11817.93,11945.01,75923.83553,920402307.2,1189390,1099
1.60E+12,8/17/2020 0:00,BTC/USDT,11910.99,12468,11769.78,12281.13,84734.21154,1026883453,1210228,1098
1.60E+12,8/16/2020 0:00,BTC/USDT,11852.4,11931.72,11686,11911,41368.23691,489731524.6,790240,1097
1.60E+12,8/15/2020 0:00,BTC/USDT,11760.55,11980,11680,11852.4,56237.90505,667446824.1,1018956,1096
1.60E+12,8/14/2020 0:00,BTC/USDT,11779.77,11850,11634.03,11760.54,59818.8527,702273220.7,1011746,1095
1.60E+12,8/13/2020 0:00,BTC/USDT,11564.34,11792.96,11270.36,11780,70132.4915,809611114.2,1243382,1094
1.60E+12,8/12/2020 0:00,BTC/USDT,11392.09,11617.52,11150,11564.33,64909.61364,743303608.1,1104096,1093
1.60E+12,8/11/2020 0:00,BTC/USDT,11892.9,11935,11125,11392.08,90748.28463,1049615697,1343979,1092
1.60E+12,8/10/2020 0:00,BTC/USDT,11681.69,12067.35,11450,11892.92,84952.33789,1009169063,1340835,1091
1.60E+12,8/9/2020 0:00,BTC/USDT,11761.02,11797.11,11521.97,11681.68,41493.06734,483708602.9,853386,1090
1.60E+12,8/8/2020 0:00,BTC/USDT,11594.36,11808.27,11512,11761.41,41858.16104,489087264.4,779318,1089
1.60E+12,8/7/2020 0:00,BTC/USDT,11762.47,11909.94,11322,11594.23,65755.92602,767005529.3,940045,1088
1.60E+12,8/6/2020 0:00,BTC/USDT,11744.91,11900,11562.5,11762.46,63529.08502,746479211.7,919918,1087
1.60E+12,8/5/2020 0:00,BTC/USDT,11191.99,11780.93,11093,11744.91,74970.25685,861433645.4,964637,1086
1.60E+12,8/4/2020 0:00,BTC/USDT,11219.68,11414.98,11000,11191.97,58629.11371,658084242.7,863692,1085
1.60E+12,8/3/2020 0:00,BTC/USDT,11071.36,11473,10936,11219.81,56931.84148,641127593.3,919185,1084
1.60E+12,8/2/2020 0:00,BTC/USDT,11801.17,12123.46,10518.5,11071.35,97553.0776,1105757336,1459900,1083
1.60E+12,8/1/2020 0:00,BTC/USDT,11335.46,11861,11220,11801.17,85087.48513,987817017.3,1174252,1082
1.60E+12,7/31/2020 0:00,BTC/USDT,11099.79,11444,10960,11335.46,70063.66097,786344325.9,971584,1081
1.60E+12,7/30/2020 0:00,BTC/USDT,11100.52,11170,10831,11099.61,60794.82646,669779541.9,879960,1080
1.60E+12,7/29/2020 0:00,BTC/USDT,10906.27,11342.82,10812,11100.53,76838.09423,853242253.6,1127302,1079
1.60E+12,7/28/2020 0:00,BTC/USDT,11029.96,11242.23,10565,10906.27,97267.73419,1065375500,1475636,1078
1.60E+12,7/27/2020 0:00,BTC/USDT,9931.54,11394.86,9917.21,11029.96,150188.9331,1580355372,1901088,1077
1.60E+12,7/26/2020 0:00,BTC/USDT,9700.42,10111,9650,9931.54,65279.26932,644607634.5,945611,1076
1.60E+12,7/25/2020 0:00,BTC/USDT,9538.1,9732.9,9513,9700.42,40679.54542,391431695.7,675222,1075
1.60E+12,7/24/2020 0:00,BTC/USDT,9603.27,9637,9463.44,9537.8,43931.13621,419240263.5,677725,1074
1.60E+12,7/23/2020 0:00,BTC/USDT,9518.16,9664,9440.33,9603.27,51856.2335,494282948.7,735371,1073
1.60E+12,7/22/2020 0:00,BTC/USDT,9390,9544,9261,9518.16,48815.00411,457776105.6,663029,1072
1.60E+12,7/21/2020 0:00,BTC/USDT,9160.78,9437.73,9152.8,9390,60413.58249,563360524.8,782959,1071
1.60E+12,7/20/2020 0:00,BTC/USDT,9208.99,9221.52,9131,9160.78,35458.76408,325297289.3,557096,1070
1.60E+12,7/19/2020 0:00,BTC/USDT,9170.3,9232.27,9101.35,9208.99,26052.01942,238521988,440449,1069
1.60E+12,7/18/2020 0:00,BTC/USDT,9154.31,9219.3,9121.1,9170.28,22554.54146,206628105.4,430377,1068
1.59E+12,7/17/2020 0:00,BTC/USDT,9133.72,9186.83,9089.81,9154.32,28054.35874,256360345.6,470991,1067
1.59E+12,7/16/2020 0:00,BTC/USDT,9197.6,9226.15,9047.25,9133.72,43375.57119,395883667,681807,1066
1.59E+12,7/15/2020 0:00,BTC/USDT,9255.85,9276.49,9160.57,9197.6,39053.57967,360201683.5,554780,1065
1.59E+12,7/14/2020 0:00,BTC/USDT,9242.61,9279.54,9113,9255.85,45772.55251,421789086.5,613139,1064
1.59E+12,7/13/2020 0:00,BTC/USDT,9303.31,9343.82,9200.89,9242.62,42740.06912,396614086.8,642552,1063
1.59E+12,7/12/2020 0:00,BTC/USDT,9234.02,9345,9157.5,9302.75,30872.70229,285591381.5,484875,1062
1.59E+12,7/11/2020 0:00,BTC/USDT,9288.34,9299.28,9178.25,9234.03,22561.366,208410250.5,413452,1061
1.59E+12,7/10/2020 0:00,BTC/USDT,9232.42,9317.48,9125,9288.34,38295.49401,352238898.8,525484,1060
1.59E+12,7/9/2020 0:00,BTC/USDT,9436.06,9440.79,9160,9232.43,48044.45065,447640493.5,575491,1059
1.59E+12,7/8/2020 0:00,BTC/USDT,9257.4,9470,9231,9436.06,56140.51778,525344876.7,652605,1058
1.59E+12,7/7/2020 0:00,BTC/USDT,9342.47,9379.42,9203,9257.39,34587.33668,320576525.4,433481,1057
1.59E+12,7/6/2020 0:00,BTC/USDT,9069.41,9375,9055.92,9344.2,54463.13228,502548376.2,533540,1056
1.59E+12,7/5/2020 0:00,BTC/USDT,9135,9145.24,8893.03,9069.41,34073.65363,308410443.7,384500,1055
1.59E+12,7/4/2020 0:00,BTC/USDT,9057.79,9190,9040.04,9135.46,26441.96848,240576054.9,335225,1054
1.59E+12,7/3/2020 0:00,BTC/USDT,9086.54,9125,9037.47,9058.26,28943.42018,263123750.5,343189,1053
1.59E+12,7/2/2020 0:00,BTC/USDT,9231.99,9261.96,8940,9086.54,45725.16808,417724468.9,470292,1052
1.59E+12,7/1/2020 0:00,BTC/USDT,9138.08,9292,9080.1,9232,38488.5287,354087627.2,374832,1051
1.59E+12,6/30/2020 0:00,BTC/USDT,9192.93,9205,9064.89,9138.55,31463.1628,287781334.5,328083,1050
1.59E+12,6/29/2020 0:00,BTC/USDT,9116.16,9238,9024.67,9192.56,42120.29326,384206326.5,434299,1049
1.59E+12,6/28/2020 0:00,BTC/USDT,9012,9191,8948.06,9116.35,30688.17642,278721674.9,374404,1048
1.59E+12,6/27/2020 0:00,BTC/USDT,9162.21,9196.24,8833,9012,46290.93011,419606802.2,499415,1047
1.59E+12,6/26/2020 0:00,BTC/USDT,9249.49,9298,9045.45,9162.21,50292.29828,461347064.8,510947,1046
1.59E+12,6/25/2020 0:00,BTC/USDT,9298.33,9340,9009.69,9249.49,55831.61916,514396747.4,536205,1045
1.59E+12,6/24/2020 0:00,BTC/USDT,9624.33,9670,9208,9296.49,61571.56146,579426702.8,572362,1044
1.59E+12,6/23/2020 0:00,BTC/USDT,9685.69,9720,9577.03,9624.89,41031.02938,395487616.5,474319,1043
1.59E+12,6/22/2020 0:00,BTC/USDT,9294.69,9780,9277.09,9685.69,57895.46834,550995799.1,588704,1042
1.59E+12,6/21/2020 0:00,BTC/USDT,9358.95,9422,9281.54,9294.69,24316.92623,227467940.6,321015,1041
1.59E+12,6/20/2020 0:00,BTC/USDT,9310.23,9395,9170.95,9358.95,30329.06538,282120360.6,382778,1040
1.59E+12,6/19/2020 0:00,BTC/USDT,9386.32,9438.3,9215.79,9310.23,45330.98367,423086965.2,503484,1039
1.59E+12,6/18/2020 0:00,BTC/USDT,9465.13,9489,9280,9386.32,37381.95377,351649555.1,475074,1038
1.59E+12,6/17/2020 0:00,BTC/USDT,9526.97,9565,9236.61,9465.14,48046.41115,453209812.2,536158,1037
1.59E+12,6/16/2020 0:00,BTC/USDT,9426.05,9589,9373.09,9525.59,52052.44693,494458269.1,543481,1036
1.59E+12,6/15/2020 0:00,BTC/USDT,9342.1,9495,8910.45,9426.02,86107.92471,793518842.6,839521,1035
1.59E+12,6/14/2020 0:00,BTC/USDT,9473.34,9480.99,9245,9342.1,30055.50661,282131272.4,415568,1034
1.59E+12,6/13/2020 0:00,BTC/USDT,9464.96,9494.73,9351,9473.34,27759.78485,261673162.3,392763,1033
1.59E+12,6/12/2020 0:00,BTC/USDT,9278.88,9557.12,9232.51,9465.13,50119.06693,472007894.4,553203,1032
1.59E+12,6/11/2020 0:00,BTC/USDT,9885.22,9964,9113,9280.4,94418.98473,902075648.5,966502,1031
1.59E+12,6/10/2020 0:00,BTC/USDT,9772.44,9992.72,9704.18,9885,47130.76298,462384305.4,560909,1030
1.59E+12,6/9/2020 0:00,BTC/USDT,9782,9877,9570,9772.43,46024.00129,447208895.8,551863,1029
1.59E+12,6/8/2020 0:00,BTC/USDT,9746.99,9800,9633,9782.01,40664.66413,395459395.8,485139,1028
1.59E+12,6/7/2020 0:00,BTC/USDT,9666.85,9802,9372.46,9746.99,57952.84839,556919603.8,637766,1027
1.59E+12,6/6/2020 0:00,BTC/USDT,9621.17,9735,9531.05,9666.3,32752.95089,315604867.2,435796,1026
1.59E+12,6/5/2020 0:00,BTC/USDT,9788.14,9854.75,9581,9621.16,47788.05005,465200788.2,566062,1025
1.59E+12,6/4/2020 0:00,BTC/USDT,9666.32,9881.63,9450,9789.06,57456.10097,557234945.6,665881,1024
1.59E+12,6/3/2020 0:00,BTC/USDT,9518.02,9690,9365.21,9666.24,46252.64494,441928818,562784,1023
1.59E+12,6/2/2020 0:00,BTC/USDT,10202.71,10228.99,9266,9518.04,108970.7732,1070060237,1004312,1022
1.59E+12,6/1/2020 0:00,BTC/USDT,9448.27,10380,9421.67,10200.77,76649.12696,749707596.7,826964,1021
1.59E+12,5/31/2020 0:00,BTC/USDT,9697.72,9700,9381.41,9448.27,48333.7864,461272298.9,651473,1020
1.59E+12,5/30/2020 0:00,BTC/USDT,9426.6,9740,9331.23,9697.72,55665.27254,530598690.1,651290,1019
1.59E+12,5/29/2020 0:00,BTC/USDT,9575.87,9605.26,9330,9427.07,57374.36296,542758086.6,593705,1018
1.59E+12,5/28/2020 0:00,BTC/USDT,9204.07,9625.47,9110,9575.89,74110.78766,693930106.2,738725,1017
1.59E+12,5/27/2020 0:00,BTC/USDT,8841,9225,8811.73,9204.07,68910.35551,624660855.8,662850,1016
1.59E+12,5/26/2020 0:00,BTC/USDT,8900.35,9017.67,8700,8841.18,58299.77014,516455128.9,678304,1015
1.59E+12,5/25/2020 0:00,BTC/USDT,8718.14,8979.66,8642.72,8900.35,62833.91095,553545285.9,733557,1014
1.59E+12,5/24/2020 0:00,BTC/USDT,9179.01,9298,8700,8720.34,70379.86645,636787240.4,774088,1013
1.59E+12,5/23/2020 0:00,BTC/USDT,9170,9307.85,9070,9179.15,43526.29697,400407195.6,512460,1012
1.59E+12,5/22/2020 0:00,BTC/USDT,9067.51,9271,8933.52,9170,58943.13102,537847834.5,693694,1011
1.59E+12,5/21/2020 0:00,BTC/USDT,9511.43,9578.47,8815,9068.65,108928.781,1002046266,951971,1010
1.59E+12,5/20/2020 0:00,BTC/USDT,9775.13,9842,9326,9511.43,74923.73809,721190802.8,731189,1009
1.59E+12,5/19/2020 0:00,BTC/USDT,9733.93,9897.21,9474,9775.53,78539.76045,760713946,773581,1008
1.59E+12,5/18/2020 0:00,BTC/USDT,9681.11,9950,9464.23,9733.93,82006.60358,797622297.3,794292,1007
1.59E+12,5/17/2020 0:00,BTC/USDT,9380.81,9888,9322.1,9680.04,68647.76432,663088800.8,722718,1006
1.59E+12,5/16/2020 0:00,BTC/USDT,9315.96,9588,9220,9381.27,59587.62786,560547005,692028,1005
1.59E+12,5/15/2020 0:00,BTC/USDT,9791.97,9845.62,9150,9316.42,115890.7615,1099721376,1055630,1004
1.59E+12,5/14/2020 0:00,BTC/USDT,9309.35,9939,9256.76,9791.98,129565.3775,1247456798,1199530,1003
1.59E+12,5/13/2020 0:00,BTC/USDT,8810.99,9398,8792.99,9309.37,92466.27402,839725720,869216,1002
1.59E+12,5/12/2020 0:00,BTC/USDT,8562.04,8978.26,8528.78,8810.79,86522.78007,760195457.1,784859,1001
1.59E+12,5/11/2020 0:00,BTC/USDT,8722.77,9168,8200,8561.52,168807.2518,1468392821,1367382,1000
1.59E+12,5/10/2020 0:00,BTC/USDT,9539.1,9574.83,8117,8722.77,183865.182,1594996477,1565771,999
1.59E+12,5/9/2020 0:00,BTC/USDT,9800.02,9914.25,9520,9539.4,81950.67957,795001351.7,839384,998
1.59E+12,5/8/2020 0:00,BTC/USDT,9986.3,10035.96,9705,9800.01,100683.7964,997005843.7,967816,997
1.59E+12,5/7/2020 0:00,BTC/USDT,9143.4,10067,9021,9986.4,147154.6114,1409783462,1254835,996
1.59E+12,5/6/2020 0:00,BTC/USDT,9021.36,9395,8906.21,9142.92,105925.3024,972793508.5,1007661,995
1.59E+12,5/5/2020 0:00,BTC/USDT,8871.92,9118.58,8760,9021.83,76480.76534,683083018.9,812543,994
1.59E+12,5/4/2020 0:00,BTC/USDT,8894.15,8950,8522,8871.96,84418.51233,738343818.7,848802,993
1.59E+12,5/3/2020 0:00,BTC/USDT,8972.58,9200,8712,8894.16,90126.06564,808427095.9,877460,992
1.59E+12,5/2/2020 0:00,BTC/USDT,8825.67,9010,8753,8972.05,59002.08755,523838859.5,637884,991
1.59E+12,5/1/2020 0:00,BTC/USDT,8620,9059.18,8613.56,8826.96,91468.81506,805640126.6,865960,990
1.59E+12,4/30/2020 0:00,BTC/USDT,8778.58,9460,8401,8620,206277.2141,1839283907,1661554,989
1.59E+12,4/29/2020 0:00,BTC/USDT,7738.58,8952.89,7710.05,8778.57,183546.8875,1536390177,1433128,988
1.59E+12,4/28/2020 0:00,BTC/USDT,7773.51,7780,7659.12,7738.98,46302.75264,357391780.9,499414,987
1.59E+12,4/27/2020 0:00,BTC/USDT,7693.1,7792.02,7606,7774.62,65441.33958,504025811.7,637800,986
1.59E+12,4/26/2020 0:00,BTC/USDT,7539.03,7700,7480,7693.1,50522.61621,384202783.3,554480,985
1.59E+12,4/25/2020 0:00,BTC/USDT,7505,7705,7431.07,7538.67,43874.42773,331292050.8,521943,984
1.59E+12,4/24/2020 0:00,BTC/USDT,7483.96,7615.96,7388,7505,60182.11994,452118137.8,601093,983
1.59E+12,4/23/2020 0:00,BTC/USDT,7125.12,7738,7020,7482.39,102773.5696,756320213.6,881099,982
1.59E+12,4/22/2020 0:00,BTC/USDT,6841.36,7156.38,6818,7125.14,61486.37733,431271646.2,508659,981
1.59E+12,4/21/2020 0:00,BTC/USDT,6828.98,6940,6762,6841.37,60109.71081,411800606.1,555797,980
1.59E+12,4/20/2020 0:00,BTC/USDT,7121.4,7220,6751,6826.83,90149.49137,629612368.7,785174,979
1.59E+12,4/19/2020 0:00,BTC/USDT,7248.6,7266.15,7055.6,7120.74,45664.86393,326485586.9,483574,978
1.59E+12,4/18/2020 0:00,BTC/USDT,7026.78,7293.08,7014.4,7248.6,49488.54282,354845083.8,494670,977
1.59E+12,4/17/2020 0:00,BTC/USDT,7101.99,7148.12,6972.98,7027.55,54126.50976,382334236.2,537554,976
1.59E+12,4/16/2020 0:00,BTC/USDT,6621.25,7190,6468.27,7101.94,125009.8575,865277543.4,971163,975
1.59E+12,4/15/2020 0:00,BTC/USDT,6868.57,6933,6605,6621.24,61571.38499,416947490.6,581374,974
1.59E+12,4/14/2020 0:00,BTC/USDT,6838.04,6978,6754.28,6868.7,69068.62329,474794776.2,608665,973
1.59E+12,4/13/2020 0:00,BTC/USDT,6903.79,6903.79,6575,6837.91,96415.47657,649390681.2,804179,972
1.59E+12,4/12/2020 0:00,BTC/USDT,6876.84,7177,6780,6903.79,73868.6665,516235035.2,648323,971
1.59E+12,4/11/2020 0:00,BTC/USDT,6858.92,6944.3,6760,6876.83,45470.29321,311699573.5,484618,970
1.59E+12,4/10/2020 0:00,BTC/USDT,7283.54,7295.75,6739.98,6858.92,104674.6234,727281590.8,949050,969
1.59E+12,4/9/2020 0:00,BTC/USDT,7360.26,7371.92,7108.08,7283.54,61094.87242,444741085.9,686207,968
1.59E+12,4/8/2020 0:00,BTC/USDT,7197.32,7420,7150,7361.28,76059.14584,555122600.3,750516,967
1.59E+12,4/7/2020 0:00,BTC/USDT,7329.9,7459.69,7077,7197.32,103585.1689,757201786.7,924436,966
1.59E+12,4/6/2020 0:00,BTC/USDT,6772.78,7355.14,6765,7329.9,118052.0008,837357664.7,956586,965
1.59E+12,4/5/2020 0:00,BTC/USDT,6857.41,6895.54,6677.52,6772.78,49685.35698,337062083,506433,964
1.59E+12,4/4/2020 0:00,BTC/USDT,6732.97,6990.41,6650.01,6856.99,72990.86114,495076283.5,659051,963
1.59E+12,4/3/2020 0:00,BTC/USDT,6793.86,7048,6602.1,6734.1,104080.2769,710254017.1,840456,962
1.59E+12,4/2/2020 0:00,BTC/USDT,6643.36,7198,6551,6794.09,149299.9069,1014494762,1101043,961
1.59E+12,4/1/2020 0:00,BTC/USDT,6412.14,6679.94,6150.11,6642.92,97500.7524,618527468.8,758061,960
1.59E+12,3/31/2020 0:00,BTC/USDT,6394.45,6523.23,6321.4,6410.44,72337.59526,465780496.6,538231,959
1.59E+12,3/30/2020 0:00,BTC/USDT,5880.5,6599,5857.76,6394.38,118889.55,747569726.5,784034,958
1.59E+12,3/29/2020 0:00,BTC/USDT,6236.65,6266,5866.56,5881.42,63311.62771,383707122.5,496709,957
1.59E+12,3/28/2020 0:00,BTC/USDT,6359.11,6360,6024,6236.65,93159.69343,577986706.1,725588,956
1.59E+12,3/27/2020 0:00,BTC/USDT,6737.27,6842.59,6261,6359.11,82914.96835,551326113.9,643631,955
1.59E+12,3/26/2020 0:00,BTC/USDT,6677.42,6780,6510,6737.36,83026.55521,552537189.5,668467,954
1.59E+12,3/25/2020 0:00,BTC/USDT,6744.69,6957.96,6450,6677.43,132155.735,880250736.9,912179,953
1.59E+12,3/24/2020 0:00,BTC/USDT,6465.25,6833,6371.33,6744.72,151138.0099,1001890515,1012669,952
1.58E+12,3/23/2020 0:00,BTC/USDT,5816.05,6600,5688,6467.31,164674.2158,1015525672,1099406,951
1.58E+12,3/22/2020 0:00,BTC/USDT,6187.04,6407.87,5734.01,5816.19,119115.9905,722895653.5,952259,950
1.58E+12,3/21/2020 0:00,BTC/USDT,6204.57,6456.98,5860.02,6186.98,128913.6684,794962136.6,990974,949
1.58E+12,3/20/2020 0:00,BTC/USDT,6162.05,6900,5670,6208.36,219298.3295,1401734013,1580069,948
1.58E+12,3/19/2020 0:00,BTC/USDT,5393.26,6400,5252.53,6162.37,199020.8734,1164739708,1403608,947
1.58E+12,3/18/2020 0:00,BTC/USDT,5312.64,5436.17,5009.37,5393.04,137127.6349,719748122.5,962843,946
1.58E+12,3/17/2020 0:00,BTC/USDT,5028.86,5525,4921.45,5312.64,150089.9263,793147908.3,1069217,945
1.58E+12,3/16/2020 0:00,BTC/USDT,5360.33,5365.42,4442.12,5028.97,227276.9228,1113690309,1608176,944
1.58E+12,3/15/2020 0:00,BTC/USDT,5172.48,5940,5093.1,5361.3,139916.1465,753755706.4,1037714,943
1.58E+12,3/14/2020 0:00,BTC/USDT,5576.05,5640.52,5055.13,5172.06,136910.136,736651880.9,1106125,942
1.58E+12,3/13/2020 0:00,BTC/USDT,4800.01,5955,3782.13,5578.6,402201.6738,2063819541,2309830,941
1.58E+12,3/12/2020 0:00,BTC/USDT,7934.58,7966.17,4410,4800,261505.6087,1628590104,1770812,940
1.58E+12,3/11/2020 0:00,BTC/USDT,7894.57,7980,7590,7934.52,79942.41117,624465167.4,699401,939
1.58E+12,3/10/2020 0:00,BTC/USDT,7929.87,8149,7728.01,7894.56,86783.44388,689700153.4,737528,938
1.58E+12,3/9/2020 0:00,BTC/USDT,8034.76,8179.31,7632.01,7929.87,116968.8633,918787729.1,929234,937
1.58E+12,3/8/2020 0:00,BTC/USDT,8885.25,8886.76,8000,8033.31,77537.31517,656931544.8,740741,936
1.58E+12,3/7/2020 0:00,BTC/USDT,9130.89,9188,8835,8886.66,45422.20453,409983263.8,485400,935
1.58E+12,3/6/2020 0:00,BTC/USDT,9054.64,9170,8985.5,9131.88,43782.94804,397598476.4,493216,934
1.58E+12,3/5/2020 0:00,BTC/USDT,8750.99,9159.42,8746.54,9054.68,58201.86636,524102029.2,619552,933
1.58E+12,3/4/2020 0:00,BTC/USDT,8760.07,8848.29,8660,8750.87,38696.48258,338849892,454817,932
1.58E+12,3/3/2020 0:00,BTC/USDT,8911.18,8919.65,8651,8760.07,55154.99728,484181096.3,512762,931
1.58E+12,3/2/2020 0:00,BTC/USDT,8530.3,8965.75,8498,8915.24,60401.31773,528906629.6,564535,930
1.58E+12,3/1/2020 0:00,BTC/USDT,8523.61,8750,8411,8531.88,43892.20178,375729315.3,472019,929
1.58E+12,2/29/2020 0:00,BTC/USDT,8690.8,8790,8523.55,8523.61,36748.18304,318585952,414175,928
1.58E+12,2/28/2020 0:00,BTC/USDT,8823.25,8900,8445,8692.91,71155.20898,615664817,655727,927
1.58E+12,2/27/2020 0:00,BTC/USDT,8786,8971.77,8531,8823.21,72483.57876,636955872.8,696646,926
1.58E+12,2/26/2020 0:00,BTC/USDT,9316.48,9377.44,8633.63,8785.25,92130.34548,830717784.4,871018,925
1.58E+12,2/25/2020 0:00,BTC/USDT,9655.52,9675,9250,9315.84,54379.34455,514946930.6,579079,924
1.58E+12,2/24/2020 0:00,BTC/USDT,9936.4,9990,9473.56,9656.13,55796.59612,542081527.6,589384,923
1.58E+12,2/23/2020 0:00,BTC/USDT,9650.85,9990,9645,9936.4,37702.08984,371815095.5,441935,922
1.58E+12,2/22/2020 0:00,BTC/USDT,9677.05,9709.17,9560.02,9650.86,24636.75762,237544283.2,319961,921
1.58E+12,2/21/2020 0:00,BTC/USDT,9597.21,9755.51,9550.21,9677.05,42181.55452,408286949.8,470599,920
1.58E+12,2/20/2020 0:00,BTC/USDT,9594.65,9699,9400,9596.42,60152.34291,576020107.5,667387,919
1.58E+12,2/19/2020 0:00,BTC/USDT,10164.78,10250,9350,9593.79,55162.5869,547679966.9,588760,918
1.58E+12,2/18/2020 0:00,BTC/USDT,9706,10250,9576.01,10164.71,70604.12402,696870122.8,723413,917
1.58E+12,2/17/2020 0:00,BTC/USDT,9910.7,9964.16,9452.67,9706,70261.0119,680009637.6,778058,916
1.58E+12,2/16/2020 0:00,BTC/USDT,9904.46,10050,9638.12,9917.27,60023.99954,592584876.9,708070,915
1.58E+12,2/15/2020 0:00,BTC/USDT,10344.36,10375,9801,9904.72,57657.20295,580845331.2,739781,914
1.58E+12,2/14/2020 0:00,BTC/USDT,10227.78,10381.56,10111.37,10344.36,47038.48017,482455622,622310,913
1.58E+12,2/13/2020 0:00,BTC/USDT,10325.33,10500,10080,10229.63,79344.35876,815507473.7,932802,912
1.58E+12,2/12/2020 0:00,BTC/USDT,10223.08,10450,10223.08,10326.46,61008.06393,629756037.5,857655,911
1.58E+12,2/11/2020 0:00,BTC/USDT,9851.74,10323.59,9700,10223.08,62422.39522,624970415.4,710170,910
1.58E+12,2/10/2020 0:00,BTC/USDT,10151.72,10188,9756,9851.83,59573.08462,590091358.4,690308,909
1.58E+12,2/9/2020 0:00,BTC/USDT,9895.04,10166,9880.75,10151.75,43408.47562,437441704.9,536848,908
1.58E+12,2/8/2020 0:00,BTC/USDT,9813.87,9940,9667.11,9895.05,43600.84367,427781790.2,514573,907
1.58E+12,2/7/2020 0:00,BTC/USDT,9772,9885,9730,9813.73,43966.11463,430744860.2,582249,906
1.58E+12,2/6/2020 0:00,BTC/USDT,9612.03,9862.57,9526.35,9772,64949.70659,631245079.8,682179,905
1.58E+12,2/5/2020 0:00,BTC/USDT,9197.02,9744.45,9177.22,9612.04,64870.41562,613540574.8,661758,904
1.58E+12,2/4/2020 0:00,BTC/USDT,9291.35,9350,9093.01,9197.02,53308.17527,491136137.2,528930,903
1.58E+12,2/3/2020 0:00,BTC/USDT,9331.59,9618.79,9234,9292.24,50892.13345,476379993.5,492124,902
1.58E+12,2/2/2020 0:00,BTC/USDT,9384.41,9477.03,9120,9331.51,45690.91254,428064088.7,446558,901
1.58E+12,2/1/2020 0:00,BTC/USDT,9351.71,9464.53,9281,9384.61,28578.06735,268137740,334972,900
